Data,Sistema operacional,Visualizações
2026-01-14,Smart TV,54
2026-01-15,Smart TV,43
2026-01-16,Smart TV,26
2026-01-17,Smart TV,113
2026-01-18,Smart TV,57
2026-01-19,Smart TV,19
2026-01-20,Smart TV,18
2026-01-21,Smart TV,57
2026-01-22,Smart TV,16
2026-01-23,Smart TV,38
2026-01-24,Smart TV,22
2026-01-25,Smart TV,13
2026-01-26,Smart TV,18
2026-01-27,Smart TV,44
2026-01-28,Smart TV,30
2026-01-29,Smart TV,34
2026-01-30,Smart TV,68
2026-01-31,Smart TV,49
2026-02-01,Smart TV,29
2026-02-02,Smart TV,31
2026-02-03,Smart TV,16
2026-02-04,Smart TV,14
2026-02-05,Smart TV,74
2026-02-06,Smart TV,54
2026-02-07,Smart TV,17
2026-02-08,Smart TV,16
2026-02-09,Smart TV,41
2026-02-10,Smart TV,32
2026-02-11,Smart TV,23
2026-02-12,Smart TV,18
2026-02-13,Smart TV,34
2026-02-14,Smart TV,4
2026-02-15,Smart TV,51
2026-02-16,Smart TV,32
2026-02-17,Smart TV,70
2026-02-18,Smart TV,70
2026-02-19,Smart TV,76
2026-02-20,Smart TV,131
2026-02-21,Smart TV,8721
2026-02-22,Smart TV,6190
2026-02-23,Smart TV,8346
2026-02-24,Smart TV,4136
2026-02-25,Smart TV,4430
2026-02-26,Smart TV,2547
2026-02-27,Smart TV,1244
2026-02-28,Smart TV,1241
2026-03-01,Smart TV,638
2026-03-02,Smart TV,230
2026-03-03,Smart TV,217
2026-03-04,Smart TV,157
2026-03-05,Smart TV,127
2026-03-06,Smart TV,53
2026-03-07,Smart TV,138
2026-03-08,Smart TV,163
2026-03-09,Smart TV,116
2026-03-10,Smart TV,52
2026-03-11,Smart TV,729
2026-03-12,Smart TV,1482
2026-03-13,Smart TV,1013
2026-03-14,Smart TV,2542
2026-03-15,Smart TV,3481
2026-03-16,Smart TV,3296
2026-03-17,Smart TV,1405
2026-03-18,Smart TV,525
2026-03-19,Smart TV,202
2026-03-20,Smart TV,224
2026-03-21,Smart TV,678
2026-03-22,Smart TV,145
2026-03-23,Smart TV,223
2026-03-24,Smart TV,430
2026-03-25,Smart TV,479
2026-03-26,Smart TV,1401
2026-03-27,Smart TV,1065
2026-03-28,Smart TV,1579
2026-03-29,Smart TV,1182
2026-03-30,Smart TV,1446
2026-03-31,Smart TV,2566
2026-04-01,Smart TV,2643
2026-04-02,Smart TV,2310
2026-04-03,Smart TV,886
2026-04-04,Smart TV,789
2026-04-05,Smart TV,819
2026-04-06,Smart TV,457
2026-04-07,Smart TV,630
2026-04-08,Smart TV,232
2026-04-09,Smart TV,252
2026-04-10,Smart TV,368
2026-04-11,Smart TV,460
2026-04-12,Smart TV,272
2025-04-13,Chromecast,1
2025-04-14,Chromecast,0
2025-04-15,Chromecast,0
2025-04-16,Chromecast,1
2025-04-17,Chromecast,0
2025-04-18,Chromecast,2
2025-04-19,Chromecast,3
2025-04-20,Chromecast,0
2025-04-21,Chromecast,0
2025-04-22,Chromecast,0
2025-04-23,Chromecast,1
2025-04-24,Chromecast,1
2025-04-25,Chromecast,0
2025-04-26,Chromecast,0
2025-04-27,Chromecast,0
2025-04-28,Chromecast,0
2025-04-29,Chromecast,0
2025-04-30,Chromecast,1
2025-05-01,Chromecast,1
2025-05-02,Chromecast,0
2025-05-03,Chromecast,0
2025-05-04,Chromecast,0
2025-05-05,Chromecast,0
2025-05-06,Chromecast,1
2025-05-07,Chromecast,0
2025-05-08,Chromecast,3
2025-05-09,Chromecast,0
2025-05-10,Chromecast,0
2025-05-11,Chromecast,0
2025-05-12,Chromecast,0
2025-05-13,Chromecast,0
2025-05-14,Chromecast,0
2025-05-15,Chromecast,0
2025-05-16,Chromecast,0
2025-05-17,Chromecast,0
2025-05-18,Chromecast,1
2025-05-19,Chromecast,0
2025-05-20,Chromecast,0
2025-05-21,Chromecast,0
2025-05-22,Chromecast,0
2025-05-23,Chromecast,2
2025-05-24,Chromecast,0
2025-05-25,Chromecast,0
2025-05-26,Chromecast,0
2025-05-27,Chromecast,1
2025-05-28,Chromecast,0
2025-05-29,Chromecast,0
2025-05-30,Chromecast,1
2025-05-31,Chromecast,0
2025-06-01,Chromecast,0
2025-06-02,Chromecast,0
2025-06-03,Chromecast,0
2025-06-04,Chromecast,0
2025-06-05,Chromecast,0
2025-06-06,Chromecast,0
2025-06-07,Chromecast,0
2025-06-08,Chromecast,0
2025-06-09,Chromecast,1
2025-06-10,Chromecast,17
2025-06-11,Chromecast,10
2025-06-12,Chromecast,0
2025-06-13,Chromecast,1
2025-06-14,Chromecast,0
2025-06-15,Chromecast,0
2025-06-16,Chromecast,0
2025-06-17,Chromecast,0
2025-06-18,Chromecast,2
2025-06-19,Chromecast,1
2025-06-20,Chromecast,1
2025-06-21,Chromecast,0
2025-06-22,Chromecast,0
2025-06-23,Chromecast,0
2025-06-24,Chromecast,1
2025-06-25,Chromecast,2
2025-06-26,Chromecast,0
2025-06-27,Chromecast,1
2025-06-28,Chromecast,0
2025-06-29,Chromecast,0
2025-06-30,Chromecast,1
2025-07-01,Chromecast,0
2025-07-02,Chromecast,0
2025-07-03,Chromecast,0
2025-07-04,Chromecast,0
2025-07-05,Chromecast,0
2025-07-06,Chromecast,0
2025-07-07,Chromecast,0
2025-07-08,Chromecast,1
2025-07-09,Chromecast,0
2025-07-10,Chromecast,0
2025-07-11,Chromecast,0
2025-07-12,Chromecast,0
2025-07-13,Chromecast,0
2025-07-14,Chromecast,1
2025-07-15,Chromecast,0
2025-07-16,Chromecast,0
2025-07-17,Chromecast,0
2025-07-18,Chromecast,0
2025-07-19,Chromecast,1
2025-07-20,Chromecast,1
2025-07-21,Chromecast,0
2025-07-22,Chromecast,0
2025-07-23,Chromecast,2
2025-07-24,Chromecast,0
2025-07-25,Chromecast,0
2025-07-26,Chromecast,0
2025-07-27,Chromecast,0
2025-07-28,Chromecast,2
2025-07-29,Chromecast,0
2025-07-30,Chromecast,3
2025-07-31,Chromecast,0
2025-08-01,Chromecast,2
2025-08-02,Chromecast,0
2025-08-03,Chromecast,0
2025-08-04,Chromecast,0
2025-08-05,Chromecast,0
2025-08-06,Chromecast,0
2025-08-07,Chromecast,0
2025-08-08,Chromecast,0
2025-08-09,Chromecast,0
2025-08-10,Chromecast,0
2025-08-11,Chromecast,0
2025-08-12,Chromecast,0
2025-08-13,Chromecast,0
2025-08-14,Chromecast,0
2025-08-15,Chromecast,0
2025-08-16,Chromecast,0
2025-08-17,Chromecast,0
2025-08-18,Chromecast,0
2025-08-19,Chromecast,3
2025-08-20,Chromecast,0
2025-08-21,Chromecast,0
2025-08-22,Chromecast,0
2025-08-23,Chromecast,2
2025-08-24,Chromecast,2
2025-08-25,Chromecast,0
2025-08-26,Chromecast,1
2025-08-27,Chromecast,2
2025-08-28,Chromecast,2
2025-08-29,Chromecast,0
2025-08-30,Chromecast,0
2025-08-31,Chromecast,0
2025-09-01,Chromecast,1
2025-09-02,Chromecast,0
2025-09-03,Chromecast,1
2025-09-04,Chromecast,0
2025-09-05,Chromecast,4
2025-09-06,Chromecast,4
2025-09-07,Chromecast,0
2025-09-08,Chromecast,2
2025-09-09,Chromecast,13
2025-09-10,Chromecast,0
2025-09-11,Chromecast,5
2025-09-12,Chromecast,0
2025-09-13,Chromecast,0
2025-09-14,Chromecast,1
2025-09-15,Chromecast,0
2025-09-16,Chromecast,2
2025-09-17,Chromecast,1
2025-09-18,Chromecast,4
2025-09-19,Chromecast,1
2025-09-20,Chromecast,2
2025-09-21,Chromecast,2
2025-09-22,Chromecast,0
2025-09-23,Chromecast,0
2025-09-24,Chromecast,2
2025-09-25,Chromecast,0
2025-09-26,Chromecast,0
2025-09-27,Chromecast,0
2025-09-28,Chromecast,0
2025-09-29,Chromecast,2
2025-09-30,Chromecast,5
2025-10-01,Chromecast,3
2025-10-02,Chromecast,1
2025-10-03,Chromecast,0
2025-10-04,Chromecast,0
2025-10-05,Chromecast,0
2025-10-06,Chromecast,0
2025-10-07,Chromecast,0
2025-10-08,Chromecast,0
2025-10-09,Chromecast,0
2025-10-10,Chromecast,2
2025-10-11,Chromecast,0
2025-10-12,Chromecast,2
2025-10-13,Chromecast,3
2025-10-14,Chromecast,1
2025-10-15,Chromecast,0
2025-10-16,Chromecast,2
2025-10-17,Chromecast,0
2025-10-18,Chromecast,0
2025-10-19,Chromecast,0
2025-10-20,Chromecast,0
2025-10-21,Chromecast,0
2025-10-22,Chromecast,0
2025-10-23,Chromecast,0
2025-10-24,Chromecast,1
2025-10-25,Chromecast,0
2025-10-26,Chromecast,0
2025-10-27,Chromecast,0
2025-10-28,Chromecast,0
2025-10-29,Chromecast,2
2025-10-30,Chromecast,2
2025-10-31,Chromecast,1
2025-11-01,Chromecast,4
2025-11-02,Chromecast,2
2025-11-03,Chromecast,2
2025-11-04,Chromecast,0
2025-11-05,Chromecast,0
2025-11-06,Chromecast,4
2025-11-07,Chromecast,0
2025-11-08,Chromecast,0
2025-11-09,Chromecast,0
2025-11-10,Chromecast,0
2025-11-11,Chromecast,0
2025-11-12,Chromecast,0
2025-11-13,Chromecast,0
2025-11-14,Chromecast,3
2025-11-15,Chromecast,0
2025-11-16,Chromecast,2
2025-11-17,Chromecast,0
2025-11-18,Chromecast,1
2025-11-19,Chromecast,0
2025-11-20,Chromecast,0
2025-11-21,Chromecast,0
2025-11-22,Chromecast,0
2025-11-23,Chromecast,0
2025-11-24,Chromecast,0
2025-11-25,Chromecast,0
2025-11-26,Chromecast,0
2025-11-27,Chromecast,2
2025-11-28,Chromecast,0
2025-11-29,Chromecast,1
2025-11-30,Chromecast,2
2025-12-01,Chromecast,1
2025-12-02,Chromecast,0
2025-12-03,Chromecast,0
2025-12-04,Chromecast,0
2025-12-05,Chromecast,0
2025-12-06,Chromecast,0
2025-12-07,Chromecast,0
2025-12-08,Chromecast,0
2025-12-09,Chromecast,0
2025-12-10,Chromecast,1
2025-12-11,Chromecast,0
2025-12-12,Chromecast,0
2025-12-13,Chromecast,1
2025-12-14,Chromecast,0
2025-12-15,Chromecast,2
2025-12-16,Chromecast,1
2025-12-17,Chromecast,1
2025-12-18,Chromecast,0
2025-12-19,Chromecast,1
2025-12-20,Chromecast,1
2025-12-21,Chromecast,2
2025-12-22,Chromecast,0
2025-12-23,Chromecast,0
2025-12-24,Chromecast,0
2025-12-25,Chromecast,0
2025-12-26,Chromecast,0
2025-12-27,Chromecast,0
2025-12-28,Chromecast,1
2025-12-29,Chromecast,2
2025-12-30,Chromecast,0
2025-12-31,Chromecast,0
2026-01-01,Chromecast,0
2026-01-02,Chromecast,2
2026-01-03,Chromecast,0
2026-01-04,Chromecast,3
2026-01-05,Chromecast,2
2026-01-06,Chromecast,0
2026-01-07,Chromecast,0
2026-01-08,Chromecast,0
2026-01-09,Chromecast,2
2026-01-10,Chromecast,0
2026-01-11,Chromecast,0
2026-01-12,Chromecast,0
2026-01-13,Chromecast,0
2026-01-14,Chromecast,0
2026-01-15,Chromecast,0
2026-01-16,Chromecast,0
2026-01-17,Chromecast,0
2026-01-18,Chromecast,0
2026-01-19,Chromecast,1
2026-01-20,Chromecast,4
2026-01-21,Chromecast,0
2026-01-22,Chromecast,0
2026-01-23,Chromecast,1
2026-01-24,Chromecast,0
2026-01-25,Chromecast,0
2026-01-26,Chromecast,2
2026-01-27,Chromecast,3
2026-01-28,Chromecast,0
2026-01-29,Chromecast,0
2026-01-30,Chromecast,0
2026-01-31,Chromecast,2
2026-02-01,Chromecast,0
2026-02-02,Chromecast,0
2026-02-03,Chromecast,0
2026-02-04,Chromecast,0
2026-02-05,Chromecast,0
2026-02-06,Chromecast,2
2026-02-07,Chromecast,3
2026-02-08,Chromecast,10
2026-02-09,Chromecast,3
2026-02-10,Chromecast,0
2026-02-11,Chromecast,0
2026-02-12,Chromecast,0
2026-02-13,Chromecast,1
2026-02-14,Chromecast,0
2026-02-15,Chromecast,3
2026-02-16,Chromecast,1
2026-02-17,Chromecast,5
2026-02-18,Chromecast,3
2026-02-19,Chromecast,3
2026-02-20,Chromecast,4
2026-02-21,Chromecast,101
2026-02-22,Chromecast,90
2026-02-23,Chromecast,111
2026-02-24,Chromecast,61
2026-02-25,Chromecast,79
2026-02-26,Chromecast,65
2026-02-27,Chromecast,39
2026-02-28,Chromecast,16
2026-03-01,Chromecast,14
2026-03-02,Chromecast,8
2026-03-03,Chromecast,5
2026-03-04,Chromecast,5
2026-03-05,Chromecast,0
2026-03-06,Chromecast,0
2026-03-07,Chromecast,4
2026-03-08,Chromecast,0
2026-03-09,Chromecast,0
2026-03-10,Chromecast,0
2026-03-11,Chromecast,10
2026-03-12,Chromecast,18
2026-03-13,Chromecast,22
2026-03-14,Chromecast,39
2026-03-15,Chromecast,55
2026-03-16,Chromecast,47
2026-03-17,Chromecast,46
2026-03-18,Chromecast,10
2026-03-19,Chromecast,2
2026-03-20,Chromecast,0
2026-03-21,Chromecast,16
2026-03-22,Chromecast,3
2026-03-23,Chromecast,3
2026-03-24,Chromecast,13
2026-03-25,Chromecast,4
2026-03-26,Chromecast,28
2026-03-27,Chromecast,10
2026-03-28,Chromecast,24
2026-03-29,Chromecast,18
2026-03-30,Chromecast,30
2026-03-31,Chromecast,34
2026-04-01,Chromecast,55
2026-04-02,Chromecast,33
2026-04-03,Chromecast,19
2026-04-04,Chromecast,24
2026-04-05,Chromecast,28
2026-04-06,Chromecast,6
2026-04-07,Chromecast,11
2026-04-08,Chromecast,0
2026-04-09,Chromecast,7
2026-04-10,Chromecast,10
2026-04-11,Chromecast,2
2026-04-12,Chromecast,1
2025-04-13,Tizen,0
2025-04-14,Tizen,0
2025-04-15,Tizen,0
2025-04-16,Tizen,0
2025-04-17,Tizen,0
2025-04-18,Tizen,0
2025-04-19,Tizen,0
2025-04-20,Tizen,0
2025-04-21,Tizen,0
2025-04-22,Tizen,0
2025-04-23,Tizen,0
2025-04-24,Tizen,0
2025-04-25,Tizen,0
2025-04-26,Tizen,0
2025-04-27,Tizen,0
2025-04-28,Tizen,0
2025-04-29,Tizen,0
2025-04-30,Tizen,0
2025-05-01,Tizen,0
2025-05-02,Tizen,0
2025-05-03,Tizen,0
2025-05-04,Tizen,0
2025-05-05,Tizen,0
2025-05-06,Tizen,0
2025-05-07,Tizen,0
2025-05-08,Tizen,0
2025-05-09,Tizen,0
2025-05-10,Tizen,0
2025-05-11,Tizen,0
2025-05-12,Tizen,0
2025-05-13,Tizen,0
2025-05-14,Tizen,0
2025-05-15,Tizen,0
2025-05-16,Tizen,0
2025-05-17,Tizen,0
2025-05-18,Tizen,0
2025-05-19,Tizen,0
2025-05-20,Tizen,0
2025-05-21,Tizen,0
2025-05-22,Tizen,0
2025-05-23,Tizen,0
2025-05-24,Tizen,0
2025-05-25,Tizen,0
2025-05-26,Tizen,0
2025-05-27,Tizen,0
2025-05-28,Tizen,0
2025-05-29,Tizen,0
2025-05-30,Tizen,0
2025-05-31,Tizen,0
2025-06-01,Tizen,0
2025-06-02,Tizen,0
2025-06-03,Tizen,0
2025-06-04,Tizen,0
2025-06-05,Tizen,0
2025-06-06,Tizen,0
2025-06-07,Tizen,0
2025-06-08,Tizen,0
2025-06-09,Tizen,0
2025-06-10,Tizen,0
2025-06-11,Tizen,0
2025-06-12,Tizen,0
2025-06-13,Tizen,0
2025-06-14,Tizen,0
2025-06-15,Tizen,0
2025-06-16,Tizen,0
2025-06-17,Tizen,0
2025-06-18,Tizen,0
2025-06-19,Tizen,0
2025-06-20,Tizen,0
2025-06-21,Tizen,0
2025-06-22,Tizen,0
2025-06-23,Tizen,0
2025-06-24,Tizen,0
2025-06-25,Tizen,0
2025-06-26,Tizen,0
2025-06-27,Tizen,0
2025-06-28,Tizen,0
2025-06-29,Tizen,0
2025-06-30,Tizen,0
2025-07-01,Tizen,0
2025-07-02,Tizen,0
2025-07-03,Tizen,0
2025-07-04,Tizen,0
2025-07-05,Tizen,0
2025-07-06,Tizen,0
2025-07-07,Tizen,0
2025-07-08,Tizen,0
2025-07-09,Tizen,1
2025-07-10,Tizen,0
2025-07-11,Tizen,0
2025-07-12,Tizen,0
2025-07-13,Tizen,0
2025-07-14,Tizen,0
2025-07-15,Tizen,0
2025-07-16,Tizen,0
2025-07-17,Tizen,0
2025-07-18,Tizen,0
2025-07-19,Tizen,0
2025-07-20,Tizen,0
2025-07-21,Tizen,0
2025-07-22,Tizen,0
2025-07-23,Tizen,0
2025-07-24,Tizen,0
2025-07-25,Tizen,0
2025-07-26,Tizen,0
2025-07-27,Tizen,0
2025-07-28,Tizen,0
2025-07-29,Tizen,0
2025-07-30,Tizen,0
2025-07-31,Tizen,0
2025-08-01,Tizen,0
2025-08-02,Tizen,0
2025-08-03,Tizen,0
2025-08-04,Tizen,0
2025-08-05,Tizen,0
2025-08-06,Tizen,0
2025-08-07,Tizen,0
2025-08-08,Tizen,0
2025-08-09,Tizen,0
2025-08-10,Tizen,0
2025-08-11,Tizen,0
2025-08-12,Tizen,0
2025-08-13,Tizen,0
2025-08-14,Tizen,0
2025-08-15,Tizen,0
2025-08-16,Tizen,0
2025-08-17,Tizen,0
2025-08-18,Tizen,0
2025-08-19,Tizen,0
2025-08-20,Tizen,0
2025-08-21,Tizen,0
2025-08-22,Tizen,0
2025-08-23,Tizen,0
2025-08-24,Tizen,0
2025-08-25,Tizen,0
2025-08-26,Tizen,0
2025-08-27,Tizen,0
2025-08-28,Tizen,0
2025-08-29,Tizen,0
2025-08-30,Tizen,0
2025-08-31,Tizen,0
2025-09-01,Tizen,0
2025-09-02,Tizen,0
2025-09-03,Tizen,0
2025-09-04,Tizen,0
2025-09-05,Tizen,0
2025-09-06,Tizen,0
2025-09-07,Tizen,0
2025-09-08,Tizen,0
2025-09-09,Tizen,0
2025-09-10,Tizen,0
2025-09-11,Tizen,0
2025-09-12,Tizen,0
2025-09-13,Tizen,0
2025-09-14,Tizen,0
2025-09-15,Tizen,0
2025-09-16,Tizen,0
2025-09-17,Tizen,0
2025-09-18,Tizen,0
2025-09-19,Tizen,0
2025-09-20,Tizen,0
2025-09-21,Tizen,0
2025-09-22,Tizen,0
2025-09-23,Tizen,0
2025-09-24,Tizen,0
2025-09-25,Tizen,0
2025-09-26,Tizen,0
2025-09-27,Tizen,0
2025-09-28,Tizen,0
2025-09-29,Tizen,0
2025-09-30,Tizen,0
2025-10-01,Tizen,0
2025-10-02,Tizen,0
2025-10-03,Tizen,0
2025-10-04,Tizen,0
2025-10-05,Tizen,0
2025-10-06,Tizen,0
2025-10-07,Tizen,0
2025-10-08,Tizen,0
2025-10-09,Tizen,0
2025-10-10,Tizen,0
2025-10-11,Tizen,0
2025-10-12,Tizen,0
2025-10-13,Tizen,0
2025-10-14,Tizen,0
2025-10-15,Tizen,0
2025-10-16,Tizen,0
2025-10-17,Tizen,0
2025-10-18,Tizen,0
2025-10-19,Tizen,0
2025-10-20,Tizen,0
2025-10-21,Tizen,0
2025-10-22,Tizen,0
2025-10-23,Tizen,0
2025-10-24,Tizen,0
2025-10-25,Tizen,0
2025-10-26,Tizen,0
2025-10-27,Tizen,0
2025-10-28,Tizen,0
2025-10-29,Tizen,0
2025-10-30,Tizen,1
2025-10-31,Tizen,0
2025-11-01,Tizen,0
2025-11-02,Tizen,0
2025-11-03,Tizen,0
2025-11-04,Tizen,0
2025-11-05,Tizen,0
2025-11-06,Tizen,0
2025-11-07,Tizen,0
2025-11-08,Tizen,0
2025-11-09,Tizen,0
2025-11-10,Tizen,0
2025-11-11,Tizen,0
2025-11-12,Tizen,0
2025-11-13,Tizen,0
2025-11-14,Tizen,0
2025-11-15,Tizen,0
2025-11-16,Tizen,0
2025-11-17,Tizen,0
2025-11-18,Tizen,0
2025-11-19,Tizen,0
2025-11-20,Tizen,0
2025-11-21,Tizen,0
2025-11-22,Tizen,0
2025-11-23,Tizen,0
2025-11-24,Tizen,0
2025-11-25,Tizen,0
2025-11-26,Tizen,0
2025-11-27,Tizen,0
2025-11-28,Tizen,0
2025-11-29,Tizen,0
2025-11-30,Tizen,0
2025-12-01,Tizen,0
2025-12-02,Tizen,0
2025-12-03,Tizen,0
2025-12-04,Tizen,0
2025-12-05,Tizen,0
2025-12-06,Tizen,0
2025-12-07,Tizen,0
2025-12-08,Tizen,0
2025-12-09,Tizen,0
2025-12-10,Tizen,0
2025-12-11,Tizen,0
2025-12-12,Tizen,0
2025-12-13,Tizen,0
2025-12-14,Tizen,0
2025-12-15,Tizen,0
2025-12-16,Tizen,0
2025-12-17,Tizen,0
2025-12-18,Tizen,0
2025-12-19,Tizen,0
2025-12-20,Tizen,0
2025-12-21,Tizen,0
2025-12-22,Tizen,0
2025-12-23,Tizen,0
2025-12-24,Tizen,0
2025-12-25,Tizen,0
2025-12-26,Tizen,0
2025-12-27,Tizen,0
2025-12-28,Tizen,0
2025-12-29,Tizen,0
2025-12-30,Tizen,0
2025-12-31,Tizen,1
2026-01-01,Tizen,0
2026-01-02,Tizen,0
2026-01-03,Tizen,0
2026-01-04,Tizen,0
2026-01-05,Tizen,0
2026-01-06,Tizen,0
2026-01-07,Tizen,0
2026-01-08,Tizen,0
2026-01-09,Tizen,0
2026-01-10,Tizen,0
2026-01-11,Tizen,0
2026-01-12,Tizen,0
2026-01-13,Tizen,0
2026-01-14,Tizen,0
2026-01-15,Tizen,0
2026-01-16,Tizen,0
2026-01-17,Tizen,0
2026-01-18,Tizen,0
2026-01-19,Tizen,0
2026-01-20,Tizen,0
2026-01-21,Tizen,0
2026-01-22,Tizen,0
2026-01-23,Tizen,0
2026-01-24,Tizen,0
2026-01-25,Tizen,0
2026-01-26,Tizen,0
2026-01-27,Tizen,0
2026-01-28,Tizen,0
2026-01-29,Tizen,0
2026-01-30,Tizen,0
2026-01-31,Tizen,0
2026-02-01,Tizen,0
2026-02-02,Tizen,0
2026-02-03,Tizen,0
2026-02-04,Tizen,0
2026-02-05,Tizen,0
2026-02-06,Tizen,0
2026-02-07,Tizen,0
2026-02-08,Tizen,0
2026-02-09,Tizen,0
2026-02-10,Tizen,0
2026-02-11,Tizen,0
2026-02-12,Tizen,0
2026-02-13,Tizen,0
2026-02-14,Tizen,0
2026-02-15,Tizen,0
2026-02-16,Tizen,0
2026-02-17,Tizen,0
2026-02-18,Tizen,0
2026-02-19,Tizen,0
2026-02-20,Tizen,0
2026-02-21,Tizen,1
2026-02-22,Tizen,1
2026-02-23,Tizen,3
2026-02-24,Tizen,0
2026-02-25,Tizen,5
2026-02-26,Tizen,2
2026-02-27,Tizen,3
2026-02-28,Tizen,1
2026-03-01,Tizen,0
2026-03-02,Tizen,0
2026-03-03,Tizen,0
2026-03-04,Tizen,0
2026-03-05,Tizen,0
2026-03-06,Tizen,0
2026-03-07,Tizen,0
2026-03-08,Tizen,0
2026-03-09,Tizen,0
2026-03-10,Tizen,0
2026-03-11,Tizen,0
2026-03-12,Tizen,1
2026-03-13,Tizen,0
2026-03-14,Tizen,0
2026-03-15,Tizen,0
2026-03-16,Tizen,0
2026-03-17,Tizen,0
2026-03-18,Tizen,0
2026-03-19,Tizen,0
2026-03-20,Tizen,0
2026-03-21,Tizen,1
2026-03-22,Tizen,0
2026-03-23,Tizen,0
2026-03-24,Tizen,0
2026-03-25,Tizen,0
2026-03-26,Tizen,1
2026-03-27,Tizen,0
2026-03-28,Tizen,0
2026-03-29,Tizen,0
2026-03-30,Tizen,0
2026-03-31,Tizen,0
2026-04-01,Tizen,0
2026-04-02,Tizen,0
2026-04-03,Tizen,0
2026-04-04,Tizen,0
2026-04-05,Tizen,0
2026-04-06,Tizen,0
2026-04-07,Tizen,1
2026-04-08,Tizen,0
2026-04-09,Tizen,0
2026-04-10,Tizen,0
2026-04-11,Tizen,0
2026-04-12,Tizen,0
2025-04-13,KaiOS,0
2025-04-14,KaiOS,0
2025-04-15,KaiOS,0
2025-04-16,KaiOS,0
2025-04-17,KaiOS,0
2025-04-18,KaiOS,0
2025-04-19,KaiOS,0
2025-04-20,KaiOS,0
2025-04-21,KaiOS,0
2025-04-22,KaiOS,0
2025-04-23,KaiOS,0
2025-04-24,KaiOS,0
2025-04-25,KaiOS,0
2025-04-26,KaiOS,0
2025-04-27,KaiOS,0
2025-04-28,KaiOS,0
2025-04-29,KaiOS,0
2025-04-30,KaiOS,0
2025-05-01,KaiOS,0
2025-05-02,KaiOS,0
2025-05-03,KaiOS,0
2025-05-04,KaiOS,0
2025-05-05,KaiOS,0
2025-05-06,KaiOS,0
2025-05-07,KaiOS,0
2025-05-08,KaiOS,0
2025-05-09,KaiOS,0
2025-05-10,KaiOS,0
2025-05-11,KaiOS,0
2025-05-12,KaiOS,0
2025-05-13,KaiOS,0
2025-05-14,KaiOS,0
2025-05-15,KaiOS,0
2025-05-16,KaiOS,0
2025-05-17,KaiOS,0
2025-05-18,KaiOS,0
2025-05-19,KaiOS,0
2025-05-20,KaiOS,0
2025-05-21,KaiOS,0
2025-05-22,KaiOS,0
2025-05-23,KaiOS,0
2025-05-24,KaiOS,0
2025-05-25,KaiOS,0
2025-05-26,KaiOS,0
2025-05-27,KaiOS,0
2025-05-28,KaiOS,0
2025-05-29,KaiOS,0
2025-05-30,KaiOS,0
2025-05-31,KaiOS,0
2025-06-01,KaiOS,0
2025-06-02,KaiOS,0
2025-06-03,KaiOS,0
2025-06-04,KaiOS,0
2025-06-05,KaiOS,0
2025-06-06,KaiOS,0
2025-06-07,KaiOS,0
2025-06-08,KaiOS,0
2025-06-09,KaiOS,0
2025-06-10,KaiOS,0
2025-06-11,KaiOS,0
2025-06-12,KaiOS,0
2025-06-13,KaiOS,0
2025-06-14,KaiOS,0
2025-06-15,KaiOS,0
2025-06-16,KaiOS,0
2025-06-17,KaiOS,0
2025-06-18,KaiOS,0
2025-06-19,KaiOS,0
2025-06-20,KaiOS,0
2025-06-21,KaiOS,0
2025-06-22,KaiOS,0
2025-06-23,KaiOS,0
2025-06-24,KaiOS,0
2025-06-25,KaiOS,0
2025-06-26,KaiOS,0
2025-06-27,KaiOS,0
2025-06-28,KaiOS,0
2025-06-29,KaiOS,0
2025-06-30,KaiOS,0
2025-07-01,KaiOS,0
2025-07-02,KaiOS,0
2025-07-03,KaiOS,0
2025-07-04,KaiOS,0
2025-07-05,KaiOS,0
2025-07-06,KaiOS,0
2025-07-07,KaiOS,0
2025-07-08,KaiOS,0
2025-07-09,KaiOS,0
2025-07-10,KaiOS,0
2025-07-11,KaiOS,0
2025-07-12,KaiOS,0
2025-07-13,KaiOS,0
2025-07-14,KaiOS,0
2025-07-15,KaiOS,0
2025-07-16,KaiOS,0
2025-07-17,KaiOS,0
2025-07-18,KaiOS,0
2025-07-19,KaiOS,0
2025-07-20,KaiOS,0
2025-07-21,KaiOS,0
2025-07-22,KaiOS,0
2025-07-23,KaiOS,0
2025-07-24,KaiOS,0
2025-07-25,KaiOS,0
2025-07-26,KaiOS,0
2025-07-27,KaiOS,0
2025-07-28,KaiOS,0
2025-07-29,KaiOS,0
2025-07-30,KaiOS,0
2025-07-31,KaiOS,0
2025-08-01,KaiOS,0
2025-08-02,KaiOS,0
2025-08-03,KaiOS,0
2025-08-04,KaiOS,0
2025-08-05,KaiOS,0
2025-08-06,KaiOS,0
2025-08-07,KaiOS,0
2025-08-08,KaiOS,0
2025-08-09,KaiOS,0
2025-08-10,KaiOS,0
2025-08-11,KaiOS,0
2025-08-12,KaiOS,0
2025-08-13,KaiOS,0
2025-08-14,KaiOS,0
2025-08-15,KaiOS,0
2025-08-16,KaiOS,0
2025-08-17,KaiOS,0
2025-08-18,KaiOS,0
2025-08-19,KaiOS,0
2025-08-20,KaiOS,0
2025-08-21,KaiOS,0
2025-08-22,KaiOS,0
2025-08-23,KaiOS,0
2025-08-24,KaiOS,0
2025-08-25,KaiOS,0
2025-08-26,KaiOS,0
